0.00	241.546870	222.723589	1596.261956	1596.261956	302.463407	0.00	0.00	0.00	1596.261956	370.761412	302.463407	241.546870	241.546870	222.723589	0.00	0.00	0.00	0.00	911.792222	370.761412	241.546870	241.546870	0.00	0.00	241.546870	302.463407	526.732884	670.941389	708.382320	576.702350	765.544613	526.732884	670.941389	708.382320	576.702350	771.317726	765.544613	771.317726	771.317726	765.544613	822.246244	484.057858	822.246244	526.732884	791.653868	1076.610048	1088.020925	1088.020925	1023.052368	1088.020925	1023.052368	1087.422901	1023.052368	1087.422901	942.548938	1088.020925	1023.052368	1088.020925	977.912080	942.548938	942.548938	1087.422901	1076.610048
241.546870	0.00	437.646834	1822.972052	1822.972052	81.573796	241.546870	241.546870	241.546870	1822.972052	145.642157	81.573796	0.00	0.00	437.646834	241.546870	241.546870	241.546870	241.546870	1102.465266	145.642157	0.00	0.00	241.546870	241.546870	0.00	81.573796	569.223495	718.597965	720.116463	700.461414	762.070836	569.223495	718.597965	720.116463	700.461414	852.158272	762.070836	852.158272	852.158272	762.070836	871.017692	567.458691	871.017692	569.223495	561.211209	835.820954	877.107087	877.107087	810.387140	877.107087	810.387140	890.850435	810.387140	890.850435	737.548006	877.107087	810.387140	877.107087	755.998180	737.548006	737.548006	890.850435	835.820954
222.723589	437.646834	0.00	1385.326976	1385.326976	510.478671	222.723589	222.723589	222.723589	1385.326976	579.082885	510.478671	437.646834	437.646834	0.00	222.723589	222.723589	222.723589	222.723589	689.552862	579.082885	437.646834	437.646834	222.723589	222.723589	437.646834	510.478671	433.471328	553.155825	619.649734	399.644205	685.364425	433.471328	553.155825	619.649734	399.644205	616.558687	685.364425	616.558687	616.558687	685.364425	691.462588	358.032293	691.462588	433.471328	998.688213	1248.709411	1199.481988	1199.481988	1138.619822	1199.481988	1138.619822	1180.000505	1138.619822	1180.000505	1050.321817	1199.481988	1138.619822	1199.481988	1108.253164	1050.321817	1050.321817	1180.000505	1248.709411
1596.261956	1822.972052	1385.326976	0.00	0.00	1894.770736	1596.261956	1596.261956	1596.261956	0.00	1963.526265	1894.770736	1822.972052	1822.972052	1385.326976	1596.261956	1596.261956	1596.261956	1596.261956	809.991670	1963.526265	1822.972052	1822.972052	1596.261956	1596.261956	1822.972052	1894.770736	1509.496574	1469.833741	1574.089832	1278.398371	1624.060415	1509.496574	1469.833741	1574.089832	1278.398371	1343.472819	1624.060415	1343.472819	1343.472819	1624.060415	1452.349060	1427.183066	1452.349060	1509.496574	2383.924994	2608.834857	2465.160909	2465.160909	2416.855541	2465.160909	2416.855541	2409.638386	2416.855541	2409.638386	2322.327220	2465.160909	2416.855541	2465.160909	2414.015962	2322.327220	2322.327220	2409.638386	2608.834857
1596.261956	1822.972052	1385.326976	0.00	0.00	1894.770736	1596.261956	1596.261956	1596.261956	0.00	1963.526265	1894.770736	1822.972052	1822.972052	1385.326976	1596.261956	1596.261956	1596.261956	1596.261956	809.991670	1963.526265	1822.972052	1822.972052	1596.261956	1596.261956	1822.972052	1894.770736	1509.496574	1469.833741	1574.089832	1278.398371	1624.060415	1509.496574	1469.833741	1574.089832	1278.398371	1343.472819	1624.060415	1343.472819	1343.472819	1624.060415	1452.349060	1427.183066	1452.349060	1509.496574	2383.924994	2608.834857	2465.160909	2465.160909	2416.855541	2465.160909	2416.855541	2409.638386	2416.855541	2409.638386	2322.327220	2465.160909	2416.855541	2465.160909	2414.015962	2322.327220	2322.327220	2409.638386	2608.834857
302.463407	81.573796	510.478671	1894.770736	1894.770736	0.00	302.463407	302.463407	302.463407	1894.770736	68.767465	0.00	81.573796	81.573796	510.478671	302.463407	302.463407	302.463407	302.463407	1181.799921	68.767465	81.573796	81.573796	302.463407	302.463407	81.573796	0.00	646.565595	795.198798	791.967969	781.967246	830.992356	646.565595	795.198798	791.967969	781.967246	931.256895	830.992356	931.256895	931.256895	830.992356	946.816422	647.940082	946.816422	646.565595	489.894603	789.332588	867.500768	867.500768	800.114261	867.500768	800.114261	891.163670	800.114261	891.163670	734.040836	867.500768	800.114261	867.500768	738.278363	734.040836	734.040836	891.163670	789.332588
0.00	241.546870	222.723589	1596.261956	1596.261956	302.463407	0.00	0.00	0.00	1596.261956	370.761412	302.463407	241.546870	241.546870	222.723589	0.00	0.00	0.00	0.00	911.792222	370.761412	241.546870	241.546870	0.00	0.00	241.546870	302.463407	526.732884	670.941389	708.382320	576.702350	765.544613	526.732884	670.941389	708.382320	576.702350	771.317726	765.544613	771.317726	771.317726	765.544613	822.246244	484.057858	822.246244	526.732884	791.653868	1076.610048	1088.020925	1088.020925	1023.052368	1088.020925	1023.052368	1087.422901	1023.052368	1087.422901	942.548938	1088.020925	1023.052368	1088.020925	977.912080	942.548938	942.548938	1087.422901	1076.610048
0.00	241.546870	222.723589	1596.261956	1596.261956	302.463407	0.00	0.00	0.00	1596.261956	370.761412	302.463407	241.546870	241.546870	222.723589	0.00	0.00	0.00	0.00	911.792222	370.761412	241.546870	241.546870	0.00	0.00	241.546870	302.463407	526.732884	670.941389	708.382320	576.702350	765.544613	526.732884	670.941389	708.382320	576.702350	771.317726	765.544613	771.317726	771.317726	765.544613	822.246244	484.057858	822.246244	526.732884	791.653868	1076.610048	1088.020925	1088.020925	1023.052368	1088.020925	1023.052368	1087.422901	1023.052368	1087.422901	942.548938	1088.020925	1023.052368	1088.020925	977.912080	942.548938	942.548938	1087.422901	1076.610048
0.00	241.546870	222.723589	1596.261956	1596.261956	302.463407	0.00	0.00	0.00	1596.261956	370.761412	302.463407	241.546870	241.546870	222.723589	0.00	0.00	0.00	0.00	911.792222	370.761412	241.546870	241.546870	0.00	0.00	241.546870	302.463407	526.732884	670.941389	708.382320	576.702350	765.544613	526.732884	670.941389	708.382320	576.702350	771.317726	765.544613	771.317726	771.317726	765.544613	822.246244	484.057858	822.246244	526.732884	791.653868	1076.610048	1088.020925	1088.020925	1023.052368	1088.020925	1023.052368	1087.422901	1023.052368	1087.422901	942.548938	1088.020925	1023.052368	1088.020925	977.912080	942.548938	942.548938	1087.422901	1076.610048
1596.261956	1822.972052	1385.326976	0.00	0.00	1894.770736	1596.261956	1596.261956	1596.261956	0.00	1963.526265	1894.770736	1822.972052	1822.972052	1385.326976	1596.261956	1596.261956	1596.261956	1596.261956	809.991670	1963.526265	1822.972052	1822.972052	1596.261956	1596.261956	1822.972052	1894.770736	1509.496574	1469.833741	1574.089832	1278.398371	1624.060415	1509.496574	1469.833741	1574.089832	1278.398371	1343.472819	1624.060415	1343.472819	1343.472819	1624.060415	1452.349060	1427.183066	1452.349060	1509.496574	2383.924994	2608.834857	2465.160909	2465.160909	2416.855541	2465.160909	2416.855541	2409.638386	2416.855541	2409.638386	2322.327220	2465.160909	2416.855541	2465.160909	2414.015962	2322.327220	2322.327220	2409.638386	2608.834857
