0.00000	0.04507	0.131134	0.04807	-0.012306	0.144789	0.102446	-0.127058	0.016382	0.016382	0.073758	0.04507	0.131134	0.188509	0.159821	0.102446	-0.040994	0.102446	0.016382	-0.069682	-0.040994	-0.012306	0.073758	-0.069682	0.073758	0.098904	0.04507	0.02152	0.073758	0.131134	0.073758	0.102446	0.102446	0.131134	0.131134	-0.127058	0.016382	0.073758	0.188509	0.04507	-0.021347	0.016382	0.113553	0.102446	0.131134	-0.012306	0.02152	-0.012306	0.02152	0.159821	0.217197	0.159821	-0.012306	-0.040994	0.016382	-0.064803	0.188509	0.04507	-0.040994	0.102446	-0.069682	0.159821	0.04507	0.102446	0.02152	-0.009158	0.188509	0.174908	-0.09837	0.04507	0.159821	0.016382	0.102446	0.04507	0.04507	0.245885	0.102446
0.04507	0.00000	-0.012306	0.04807	-0.069682	0.08031	0.131134	-0.040994	0.016382	0.04507	0.159821	-0.012306	0.102446	0.016382	0.131134	0.102446	0.04507	0.102446	0.016382	0.016382	0.073758	0.073758	0.016382	0.073758	-0.012306	0.052834	0.073758	-0.070513	0.102446	0.016382	-0.012306	0.073758	0.016382	-0.069682	-0.040994	0.073758	0.217197	0.131134	0.073758	-0.09837	0.042474	0.04507	0.02152	0.159821	0.073758	0.04507	0.113553	0.073758	0.052197	0.04507	0.159821	0.073758	0.04507	-0.012306	0.04507	-0.108323	0.073758	0.131134	0.016382	0.102446	0.04507	0.102446	-0.012306	0.131134	0.14423	0.052197	0.131134	0.174908	0.04507	0.073758	0.102446	0.04507	0.131134	-0.012306	-0.012306	0.131134	0.073758
0.131134	-0.012306	0.00000	0.015831	-0.012306	0.177028	0.131134	0.073758	0.159821	0.04507	0.102446	0.131134	0.016382	0.102446	0.245885	0.016382	0.073758	0.188509	0.102446	0.04507	0.131134	0.04507	0.073758	0.016382	0.217197	-0.085375	0.016382	0.113553	0.102446	0.102446	-0.09837	0.188509	0.159821	-0.040994	0.131134	0.131134	0.245885	0.245885	-0.012306	0.04507	-0.021347	0.131134	0.113553	0.04507	0.188509	0.245885	0.174908	0.102446	-0.070513	-0.012306	0.159821	0.04507	0.04507	0.04507	0.159821	0.065756	-0.012306	0.188509	0.159821	0.131134	0.102446	0.016382	0.188509	0.102446	0.205585	0.082875	-0.012306	0.14423	0.073758	0.102446	0.159821	0.102446	0.016382	0.04507	0.217197	0.131134	0.102446
0.04807	0.04807	0.015831	0.00000	0.241507	0.177028	0.209268	-0.048648	0.209268	0.112549	0.04807	0.241507	0.209268	0.209268	0.209268	0.241507	-0.048648	0.241507	0.04807	0.08031	0.177028	-0.048648	0.177028	0.112549	0.209268	0.059712	0.241507	0.160708	0.338225	0.209268	-0.016409	0.177028	0.209268	0.08031	0.08031	0.015831	0.209268	0.112549	0.209268	0.112549	0.118229	0.08031	0.125934	0.08031	0.112549	0.273747	0.230256	0.08031	-0.013163	0.04807	0.241507	0.177028	-0.080888	0.144789	0.273747	-0.029734	0.015831	0.177028	0.177028	0.241507	0.144789	0.144789	0.144789	0.273747	0.26503	0.09116	0.112549	0.195482	0.015831	0.112549	0.209268	0.241507	0.08031	0.04807	0.209268	0.370465	0.209268
-0.012306	-0.069682	-0.012306	0.241507	0.00000	0.015831	0.073758	-0.012306	-0.069682	-0.012306	0.102446	-0.040994	0.073758	0.073758	-0.012306	0.102446	0.073758	0.073758	-0.069682	-0.012306	-0.012306	0.131134	0.04507	0.016382	-0.012306	0.191043	0.102446	-0.070513	0.159821	0.102446	-0.069682	0.073758	-0.012306	-0.040994	0.04507	0.016382	0.131134	0.102446	-0.012306	0.016382	-0.053257	0.073758	0.052197	0.073758	-0.012306	-0.09837	0.02152	0.016382	0.052197	0.073758	0.016382	0.016382	0.073758	0.016382	-0.069682	-0.021283	0.131134	0.073758	-0.012306	0.04507	0.016382	0.04507	0.016382	0.016382	-0.009158	0.02152	0.04507	0.082875	-0.040994	-0.012306	0.04507	-0.012306	-0.012306	0.016382	0.102446	0.04507	0.016382
0.144789	0.08031	0.177028	0.177028	0.015831	0.00000	0.112549	0.08031	-0.016409	0.177028	-0.145366	0.015831	0.370465	-0.048648	0.04807	0.04807	0.015831	0.08031	0.015831	0.04807	0.04807	0.273747	0.04807	0.112549	0.04807	0.283597	0.112549	-0.082711	0.241507	0.241507	0.08031	0.209268	0.04807	-0.080888	0.209268	0.144789	0.241507	0.209268	0.241507	-0.080888	0.081862	0.08031	-0.047937	0.241507	-0.016409	0.112549	0.195482	0.112549	0.230256	0.209268	0.08031	0.112549	0.144789	0.144789	0.08031	-0.029734	0.177028	0.241507	0.112549	0.015831	0.241507	0.08031	0.04807	0.177028	0.195482	0.021611	0.209268	0.26503	0.144789	0.112549	-0.048648	0.209268	0.04807	0.112549	0.241507	-0.048648	0.241507
0.102446	0.131134	0.131134	0.209268	0.073758	0.112549	0.00000	0.102446	0.016382	0.073758	0.102446	0.102446	0.274573	0.274573	0.188509	0.188509	0.04507	0.073758	0.073758	0.217197	0.073758	0.188509	0.159821	0.131134	0.016382	0.144973	0.073758	0.02152	0.188509	0.245885	0.016382	0.073758	0.131134	0.073758	0.217197	0.016382	0.188509	-0.012306	0.131134	0.04507	-0.085167	0.217197	-0.009158	0.073758	0.102446	0.102446	0.052197	0.188509	0.02152	0.188509	0.303261	0.102446	0.159821	0.188509	0.131134	0.022237	0.217197	0.131134	0.131134	0.102446	0.073758	-0.040994	0.159821	0.159821	0.14423	0.052197	0.159821	0.14423	0.131134	0.102446	0.188509	0.159821	0.102446	-0.127058	0.188509	0.188509	0.188509
-0.127058	-0.040994	0.073758	-0.048648	-0.012306	0.08031	0.102446	0.00000	-0.012306	0.016382	-0.069682	0.016382	0.102446	0.016382	0.073758	0.131134	-0.09837	0.073758	-0.012306	0.073758	-0.012306	0.016382	0.04507	0.016382	0.04507	0.052834	0.04507	0.02152	0.102446	0.073758	0.016382	0.073758	0.159821	0.04507	0.073758	-0.012306	0.073758	0.073758	0.102446	0.073758	-0.021347	0.102446	0.02152	0.073758	0.04507	0.016382	0.02152	0.073758	-0.009158	0.073758	0.159821	0.131134	-0.040994	-0.040994	-0.012306	-0.064803	0.159821	0.073758	0.016382	0.073758	-0.09837	0.016382	-0.012306	0.04507	-0.009158	-0.070513	0.102446	0.14423	-0.040994	0.04507	0.073758	0.04507	0.102446	-0.069682	0.016382	0.159821	0.131134
0.016382	0.016382	0.159821	0.209268	-0.069682	-0.016409	0.016382	-0.012306	0.00000	-0.012306	0.016382	-0.040994	0.159821	0.016382	0.04507	0.188509	0.016382	0.04507	-0.09837	0.073758	0.073758	0.102446	0.102446	-0.069682	-0.09837	0.237112	0.188509	-0.009158	0.188509	0.159821	0.102446	0.016382	0.131134	0.073758	0.016382	-0.040994	0.073758	0.04507	0.131134	0.04507	-0.085167	0.04507	-0.039836	0.159821	0.102446	-0.040994	0.052197	0.131134	0.052197	0.131134	0.131134	0.159821	0.131134	0.073758	0.016382	-0.064803	0.159821	0.073758	-0.069682	0.016382	0.016382	0.016382	-0.012306	0.04507	0.14423	0.052197	0.188509	0.052197	0.102446	0.04507	0.04507	0.073758	0.04507	-0.012306	0.04507	0.102446	0.131134
0.016382	0.04507	0.04507	0.112549	-0.012306	0.177028	0.073758	0.016382	-0.012306	0.00000	0.131134	-0.012306	-0.09837	0.217197	0.04507	-0.040994	0.016382	0.073758	-0.069682	0.102446	0.016382	-0.012306	0.04507	-0.09837	0.102446	0.006765	-0.040994	0.02152	-0.012306	-0.012306	-0.040994	0.016382	0.04507	0.04507	0.016382	-0.012306	0.04507	-0.012306	0.016382	0.102446	-0.021347	0.04507	0.082875	0.016382	0.04507	0.04507	0.052197	0.102446	0.02152	-0.012306	0.131134	-0.012306	0.016382	0.04507	-0.069682	-0.108323	0.073758	0.073758	-0.069682	0.016382	-0.012306	0.102446	-0.012306	0.131134	0.02152	-0.070513	0.073758	0.052197	-0.069682	0.04507	0.073758	-0.012306	-0.069682	0.073758	0.073758	0.159821	0.159821
