0.00	911.792222	911.792222	809.991670	1248.095558	809.991670	1181.799921	0.00	689.552862	0.00	911.792222	818.115988	542.418739	640.806460	657.467556	657.467556	657.467556	640.806460	704.091998	473.850457	473.850457	1754.783499	1654.100035	1754.783499	1754.783499	1627.326643	1637.217633	1637.217633	1627.326643	1637.217633	1654.100035	1654.100035	1754.783499	1654.100035	2014.210718	1754.783499	1754.783499	1754.783499	1754.783499	2014.210718	1627.326643	1615.047027	1583.505973	1726.059089	1726.059089	1554.298937	1600.562221	1615.047027	1615.047027	1517.982899	1583.505973	1517.982899	1829.353368	1583.505973	1829.353368	1612.526897	1615.047027	1554.298937	1612.526897	1902.721213	1517.982899	1554.298937	1902.721213	1612.526897	1583.505973	1554.298937	1600.562221	1583.505973	1658.761665	1554.298937	1829.353368	1600.562221	1615.047027	1517.982899	1517.982899	1627.326643	1754.783499
911.792222	0.00	0.00	1596.261956	370.761412	1596.261956	302.463407	911.792222	222.723589	911.792222	0.00	765.544613	771.317726	778.734332	822.246244	822.246244	822.246244	778.734332	526.732884	576.702350	576.702350	884.866806	791.653868	884.866806	884.866806	750.153179	736.665476	736.665476	750.153179	736.665476	791.653868	791.653868	884.866806	791.653868	1186.453663	884.866806	884.866806	884.866806	884.866806	1186.453663	750.153179	977.912080	1022.307169	979.322019	979.322019	967.851055	1087.422901	977.912080	977.912080	942.548938	1022.307169	942.548938	1076.610048	1022.307169	1076.610048	1023.052368	977.912080	967.851055	1023.052368	1146.657603	942.548938	967.851055	1146.657603	1023.052368	1022.307169	967.851055	1087.422901	1022.307169	1088.020925	967.851055	1076.610048	1087.422901	977.912080	942.548938	942.548938	750.153179	884.866806
911.792222	0.00	0.00	1596.261956	370.761412	1596.261956	302.463407	911.792222	222.723589	911.792222	0.00	765.544613	771.317726	778.734332	822.246244	822.246244	822.246244	778.734332	526.732884	576.702350	576.702350	884.866806	791.653868	884.866806	884.866806	750.153179	736.665476	736.665476	750.153179	736.665476	791.653868	791.653868	884.866806	791.653868	1186.453663	884.866806	884.866806	884.866806	884.866806	1186.453663	750.153179	977.912080	1022.307169	979.322019	979.322019	967.851055	1087.422901	977.912080	977.912080	942.548938	1022.307169	942.548938	1076.610048	1022.307169	1076.610048	1023.052368	977.912080	967.851055	1023.052368	1146.657603	942.548938	967.851055	1146.657603	1023.052368	1022.307169	967.851055	1087.422901	1022.307169	1088.020925	967.851055	1076.610048	1087.422901	977.912080	942.548938	942.548938	750.153179	884.866806
809.991670	1596.261956	1596.261956	0.00	1963.526265	0.00	1894.770736	809.991670	1385.326976	809.991670	1596.261956	1624.060415	1343.472819	1441.678959	1452.349060	1452.349060	1452.349060	1441.678959	1509.496574	1278.398371	1278.398371	2479.664028	2383.924994	2479.664028	2479.664028	2345.778724	2328.932081	2328.932081	2345.778724	2328.932081	2383.924994	2383.924994	2479.664028	2383.924994	2767.429147	2479.664028	2479.664028	2479.664028	2479.664028	2767.429147	2345.778724	2414.015962	2389.835911	2505.649345	2505.649345	2358.141147	2409.638386	2414.015962	2414.015962	2322.327220	2389.835911	2322.327220	2608.834857	2389.835911	2608.834857	2416.855541	2414.015962	2358.141147	2416.855541	2682.215768	2322.327220	2358.141147	2682.215768	2416.855541	2389.835911	2358.141147	2409.638386	2389.835911	2465.160909	2358.141147	2608.834857	2409.638386	2414.015962	2322.327220	2322.327220	2345.778724	2479.664028
1248.095558	370.761412	370.761412	1963.526265	0.00	1963.526265	68.767465	1248.095558	579.082885	1248.095558	370.761412	867.785707	983.166237	954.891241	992.776384	992.776384	992.776384	954.891241	695.948182	841.631189	841.631189	516.183554	421.200097	516.183554	516.183554	383.227786	393.613099	393.613099	383.227786	393.613099	421.200097	421.200097	516.183554	421.200097	816.646184	516.183554	516.183554	516.183554	516.183554	816.646184	383.227786	697.741809	780.174278	639.736796	639.736796	718.906734	863.245258	697.741809	697.741809	704.247449	780.174278	704.247449	729.837844	780.174278	729.837844	764.650904	697.741809	718.906734	764.650904	796.200072	704.247449	718.906734	796.200072	764.650904	780.174278	718.906734	863.245258	780.174278	832.124922	718.906734	729.837844	863.245258	697.741809	704.247449	704.247449	383.227786	516.183554
809.991670	1596.261956	1596.261956	0.00	1963.526265	0.00	1894.770736	809.991670	1385.326976	809.991670	1596.261956	1624.060415	1343.472819	1441.678959	1452.349060	1452.349060	1452.349060	1441.678959	1509.496574	1278.398371	1278.398371	2479.664028	2383.924994	2479.664028	2479.664028	2345.778724	2328.932081	2328.932081	2345.778724	2328.932081	2383.924994	2383.924994	2479.664028	2383.924994	2767.429147	2479.664028	2479.664028	2479.664028	2479.664028	2767.429147	2345.778724	2414.015962	2389.835911	2505.649345	2505.649345	2358.141147	2409.638386	2414.015962	2414.015962	2322.327220	2389.835911	2322.327220	2608.834857	2389.835911	2608.834857	2416.855541	2414.015962	2358.141147	2416.855541	2682.215768	2322.327220	2358.141147	2682.215768	2416.855541	2389.835911	2358.141147	2409.638386	2389.835911	2465.160909	2358.141147	2608.834857	2409.638386	2414.015962	2322.327220	2322.327220	2345.778724	2479.664028
1181.799921	302.463407	302.463407	1894.770736	68.767465	1894.770736	0.00	1181.799921	510.478671	1181.799921	302.463407	830.992356	931.256895	907.782248	946.816422	946.816422	946.816422	907.782248	646.565595	781.967246	781.967246	584.917432	489.894603	584.917432	584.917432	451.724962	456.899653	456.899653	451.724962	456.899653	489.894603	489.894603	584.917432	489.894603	884.246722	584.917432	584.917432	584.917432	584.917432	884.246722	451.724962	738.278363	811.706577	696.752300	696.752300	751.542963	891.163670	738.278363	738.278363	734.040836	811.706577	734.040836	789.332588	811.706577	789.332588	800.114261	738.278363	751.542963	800.114261	856.962971	734.040836	751.542963	856.962971	800.114261	811.706577	751.542963	891.163670	811.706577	867.500768	751.542963	789.332588	891.163670	738.278363	734.040836	734.040836	451.724962	584.917432
0.00	911.792222	911.792222	809.991670	1248.095558	809.991670	1181.799921	0.00	689.552862	0.00	911.792222	818.115988	542.418739	640.806460	657.467556	657.467556	657.467556	640.806460	704.091998	473.850457	473.850457	1754.783499	1654.100035	1754.783499	1754.783499	1627.326643	1637.217633	1637.217633	1627.326643	1637.217633	1654.100035	1654.100035	1754.783499	1654.100035	2014.210718	1754.783499	1754.783499	1754.783499	1754.783499	2014.210718	1627.326643	1615.047027	1583.505973	1726.059089	1726.059089	1554.298937	1600.562221	1615.047027	1615.047027	1517.982899	1583.505973	1517.982899	1829.353368	1583.505973	1829.353368	1612.526897	1615.047027	1554.298937	1612.526897	1902.721213	1517.982899	1554.298937	1902.721213	1612.526897	1583.505973	1554.298937	1600.562221	1583.505973	1658.761665	1554.298937	1829.353368	1600.562221	1615.047027	1517.982899	1517.982899	1627.326643	1754.783499
689.552862	222.723589	222.723589	1385.326976	579.082885	1385.326976	510.478671	689.552862	0.00	689.552862	222.723589	685.364425	616.558687	647.509811	691.462588	691.462588	691.462588	647.509811	433.471328	399.644205	399.644205	1095.131651	998.688213	1095.131651	1095.131651	962.195456	956.692769	956.692769	962.195456	956.692769	998.688213	998.688213	1095.131651	998.688213	1384.577488	1095.131651	1095.131651	1095.131651	1095.131651	1384.577488	962.195456	1108.253164	1128.344077	1147.717538	1147.717538	1080.412051	1180.000505	1108.253164	1108.253164	1050.321817	1128.344077	1050.321817	1248.709411	1128.344077	1248.709411	1138.619822	1108.253164	1080.412051	1138.619822	1320.867729	1050.321817	1080.412051	1320.867729	1138.619822	1128.344077	1080.412051	1180.000505	1128.344077	1199.481988	1080.412051	1248.709411	1180.000505	1108.253164	1050.321817	1050.321817	962.195456	1095.131651
0.00	911.792222	911.792222	809.991670	1248.095558	809.991670	1181.799921	0.00	689.552862	0.00	911.792222	818.115988	542.418739	640.806460	657.467556	657.467556	657.467556	640.806460	704.091998	473.850457	473.850457	1754.783499	1654.100035	1754.783499	1754.783499	1627.326643	1637.217633	1637.217633	1627.326643	1637.217633	1654.100035	1654.100035	1754.783499	1654.100035	2014.210718	1754.783499	1754.783499	1754.783499	1754.783499	2014.210718	1627.326643	1615.047027	1583.505973	1726.059089	1726.059089	1554.298937	1600.562221	1615.047027	1615.047027	1517.982899	1583.505973	1517.982899	1829.353368	1583.505973	1829.353368	1612.526897	1615.047027	1554.298937	1612.526897	1902.721213	1517.982899	1554.298937	1902.721213	1612.526897	1583.505973	1554.298937	1600.562221	1583.505973	1658.761665	1554.298937	1829.353368	1600.562221	1615.047027	1517.982899	1517.982899	1627.326643	1754.783499
