0.00000	0.104979	0.074730	0.119999	0.202177	0.044481	0.256224	0.195726	-0.076515	0.104979	-0.046266	0.135228	0.044481	0.165477	0.165477	0.074730	0.165477	0.165477	0.165477	0.165477	0.165477	0.225975	-0.016017	0.316722	0.185262	0.256224	0.165477	0.195726	0.165477	0.094584	0.194491	0.014232	0.104979	-0.016017	0.195726	0.044481	-0.016017	0.104979	0.135228	0.014232	0.225975	0.286473	0.104979	-0.046266	0.104979	0.074730	0.074730	0.225975	0.074730	-0.076515	0.165477	0.176116	0.104979	-0.227688	-0.016017	0.238464	0.195112	-0.040531	0.191205	0.09731	0.079038	-0.045042	0.238464	0.174982	-0.018654	-0.169122	0.056302	0.189204	0.291211	0.037678	-0.112424
0.104979	0.00000	0.014232	-0.010527	-0.169564	0.044481	-0.046266	-0.016017	-0.046266	0.104979	-0.016017	-0.197511	-0.046266	0.074730	-0.046266	0.074730	0.014232	-0.046266	-0.016017	0.014232	0.044481	0.104979	-0.076515	0.104979	-0.141053	0.074730	-0.076515	0.256224	-0.046266	0.028519	0.087647	0.104979	-0.106764	0.135228	0.044481	-0.016017	-0.076515	0.044481	-0.046266	-0.076515	0.074730	0.074730	-0.046266	-0.046266	0.135228	0.104979	0.044481	0.074730	-0.106764	0.044481	-0.106764	0.209921	-0.046266	-0.009838	-0.046266	-0.078021	-0.050222	-0.224319	0.138036	0.005416	-0.127762	-0.003682	0.027474	0.174982	0.029481	0.161757	-0.017872	0.005416	0.080221	0.079038	0.059832
0.074730	0.014232	0.00000	0.119999	-0.086955	-0.016017	0.014232	-0.046266	-0.197511	0.074730	0.014232	0.044481	-0.046266	0.044481	0.104979	0.104979	0.135228	0.104979	0.074730	0.074730	0.044481	0.286473	0.014232	0.104979	0.022104	0.074730	0.135228	0.225975	0.074730	0.028519	-0.072621	-0.137013	0.135228	0.044481	0.135228	0.135228	0.014232	0.014232	0.104979	0.104979	0.044481	0.074730	-0.046266	-0.046266	0.165477	0.286473	0.104979	0.256224	-0.046266	0.044481	0.135228	0.14231	-0.046266	0.044625	-0.046266	0.080221	-0.009333	0.051363	0.403884	0.051363	-0.003682	-0.003682	0.238464	0.174982	-0.114923	-0.045042	0.167563	0.09731	0.132969	0.244477	-0.112424
0.119999	-0.010527	0.119999	0.00000	0.202177	0.217894	-0.010527	0.087367	-0.010527	0.087367	0.119999	0.119999	-0.206317	0.217894	0.054736	0.022104	0.054736	0.152631	0.152631	0.022104	0.022104	0.054736	0.152631	0.185262	0.217894	0.185262	0.022104	0.217894	-0.043159	0.146099	0.034224	0.217894	-0.010527	0.119999	0.217894	0.119999	0.087367	0.119999	0.119999	-0.173685	0.217894	-0.043159	0.022104	-0.010527	0.119999	0.087367	0.054736	0.250525	-0.010527	0.022104	0.054736	0.199379	0.054736	0.044625	-0.010527	0.132969	0.113334	-0.224319	0.138036	0.09731	0.09731	0.189204	0.238464	0.014391	-0.0643	0.189204	0.110999	0.189204	0.132969	0.005416	0.124777
0.202177	-0.169564	-0.086955	0.202177	0.00000	-0.004346	-0.04565	-0.086955	-0.004346	0.202177	-0.04565	-0.04565	-0.04565	0.119568	-0.086955	0.202177	-0.086955	-0.004346	0.036959	-0.004346	0.119568	0.284786	0.036959	0.202177	-0.04565	-0.04565	0.160872	0.284786	-0.004346	0.013426	-0.072621	0.078263	0.036959	0.119568	0.119568	0.036959	-0.04565	0.119568	-0.086955	0.119568	-0.004346	-0.128259	0.078263	-0.04565	0.202177	-0.004346	0.119568	0.243482	-0.04565	0.119568	-0.004346	0.175279	-0.004346	0.170777	-0.04565	0.058949	0.276841	-0.108597	0.469859	0.217572	0.021871	0.087105	-0.020901	0.173665	0.086929	0.282806	0.107225	-0.043363	-0.100751	0.217572	0.056613
0.044481	0.044481	-0.016017	0.217894	-0.004346	0.00000	0.104979	0.014232	-0.046266	0.074730	0.074730	-0.016017	-0.016017	0.014232	0.014232	0.044481	-0.076515	0.104979	0.014232	0.104979	0.195726	0.165477	0.104979	0.225975	0.152631	0.044481	0.225975	0.195726	0.044481	0.028519	-0.179466	-0.016017	0.104979	0.044481	0.195726	0.074730	0.074730	-0.046266	-0.046266	0.044481	0.044481	0.135228	-0.016017	-0.137013	0.074730	0.256224	0.014232	0.135228	0.074730	-0.106764	0.135228	0.176116	-0.046266	-0.173225	0.074730	0.343959	0.113334	0.005416	-0.021473	0.051363	-0.169122	0.203117	0.238464	0.006236	0.029481	0.037678	0.056302	0.005416	0.080221	0.079038	0.189025
0.256224	-0.046266	0.014232	-0.010527	-0.04565	0.104979	0.00000	0.044481	-0.016017	0.195726	0.225975	0.014232	-0.016017	0.135228	0.195726	-0.046266	0.135228	0.044481	0.014232	-0.076515	-0.046266	0.074730	0.165477	-0.046266	-0.043159	0.165477	0.104979	0.195726	-0.167262	0.193681	-0.179466	0.165477	-0.016017	0.044481	-0.046266	0.074730	0.135228	-0.016017	0.074730	0.044481	0.286473	-0.046266	0.195726	0.074730	0.135228	0.135228	0.044481	0.104979	0.044481	0.044481	-0.016017	0.14231	0.074730	0.208012	-0.046266	0.080221	-0.009333	0.051363	0.297545	0.005416	-0.086402	0.203117	0.132969	0.073734	0.077616	0.244477	0.167563	-0.086478	0.027474	0.203117	0.275153
0.195726	-0.016017	-0.046266	0.087367	-0.086955	0.014232	0.044481	0.00000	0.014232	0.135228	0.195726	-0.106764	0.014232	0.135228	0.014232	-0.016017	0.104979	0.074730	-0.046266	-0.016017	0.135228	0.256224	0.225975	0.135228	-0.010527	-0.046266	0.165477	0.104979	0.074730	0.094584	-0.126043	0.165477	0.104979	0.104979	0.135228	0.135228	0.104979	0.104979	-0.106764	0.014232	0.074730	0.014232	-0.016017	-0.046266	0.135228	0.225975	0.104979	0.195726	0.135228	-0.016017	0.044481	0.277533	-0.106764	-0.009838	-0.016017	0.238464	0.113334	-0.040531	0.138036	-0.040531	-0.045042	0.244477	0.080221	0.073734	-0.163058	0.079038	0.093389	-0.040531	0.027474	0.120397	0.059832
-0.076515	-0.046266	-0.197511	-0.010527	-0.004346	-0.046266	-0.016017	0.014232	0.00000	0.104979	-0.046266	0.044481	-0.258009	0.104979	0.135228	0.044481	0.014232	0.165477	0.104979	-0.016017	0.044481	0.346971	-0.137013	0.195726	0.119999	0.104979	0.074730	0.165477	-0.016017	0.127616	-0.072621	-0.076515	0.165477	-0.046266	0.104979	0.135228	-0.106764	-0.016017	0.014232	0.014232	0.165477	0.044481	-0.076515	-0.076515	0.014232	0.165477	0.044481	0.256224	-0.137013	-0.016017	0.074730	0.108504	-0.106764	-0.009838	-0.137013	-0.078021	-0.091111	-0.132425	0.297545	0.005416	-0.003682	-0.003682	0.238464	0.107484	-0.066788	-0.086402	0.167563	0.005416	0.027474	0.120397	-0.06936
0.104979	0.104979	0.074730	0.087367	0.202177	0.074730	0.195726	0.135228	0.104979	0.00000	0.316722	0.074730	0.014232	0.014232	0.195726	0.074730	0.286473	0.165477	0.165477	0.346971	0.256224	0.225975	0.044481	0.316722	0.152631	0.286473	0.286473	0.256224	0.165477	0.193681	0.141069	0.104979	0.256224	0.135228	0.256224	0.286473	0.014232	-0.046266	0.104979	-0.167262	0.104979	0.225975	0.074730	0.044481	0.165477	0.286473	0.195726	0.195726	0.165477	-0.046266	0.165477	0.311339	0.135228	0.044625	0.286473	0.396706	0.154223	-0.040531	0.031696	0.051363	-0.003682	0.285837	-0.078021	0.141233	-0.114923	0.161757	0.130476	0.051363	0.185716	0.079038	0.318217
