0.00000	0.138053	0.138053	0.037308	0.27238	0.305962	0.138053	0.07089	0.27238	0.104471	0.27227	0.104471	0.07089	0.003726	0.171635	0.171635	0.003726	0.27238	0.27238	0.037308	0.138053	0.104471	0.138053	0.104471	0.138053	0.205217	0.27238	0.104471	0.305962	0.052873	0.171635	0.037308	0.205217	0.003726	0.138053	0.07089	0.171635	0.07089	0.138053	0.205217	0.171635	0.07089	0.205217	0.113973	0.138053	0.037308	0.138053	0.037308	0.205217	-0.05425	0.037308	0.138053	0.138053	0.205217	0.07089	0.205217	0.07089	-0.029856	0.07089	0.27238	0.07089	0.077857	0.238798	0.037308	0.089731	0.104471	0.200305	0.07089	-0.063437	0.238798	0.077857
0.138053	0.00000	0.160377	0.190394	0.100342	0.34048	0.160377	0.250428	0.190394	-0.049743	-0.052897	0.070325	0.160377	0.250428	0.190394	0.13036	0.100342	0.280445	0.310462	0.070325	0.220411	0.160377	0.010291	0.040308	0.250428	0.190394	0.13036	0.220411	0.250428	0.282594	0.190394	0.100342	0.280445	0.220411	-0.019726	0.160377	0.010291	0.190394	0.160377	-0.07976	0.220411	0.280445	0.13036	0.172543	0.280445	0.160377	0.010291	0.100342	0.190394	0.090994	0.250428	0.100342	0.100342	0.040308	0.070325	0.010291	0.250428	0.220411	0.13036	0.100342	0.13036	0.236595	0.280445	0.100342	0.249986	0.100342	0.217378	0.13036	0.160377	0.220411	0.140517
0.138053	0.160377	0.00000	0.100342	0.220411	0.34048	-0.5	0.220411	0.190394	0.250428	0.394207	0.010291	0.100342	0.250428	0.100342	0.250428	0.190394	0.280445	0.160377	0.010291	0.070325	0.34048	0.070325	0.010291	0.010291	0.160377	0.250428	0.13036	0.250428	0.184769	0.160377	0.13036	0.280445	0.13036	0.100342	0.100342	0.190394	0.100342	0.220411	0.310462	0.100342	0.250428	0.220411	0.172543	0.160377	0.070325	0.160377	0.13036	0.100342	0.189493	0.100342	0.100342	0.160377	0.280445	0.100342	0.13036	0.13036	0.190394	0.070325	-0.019726	0.010291	0.204569	0.190394	0.040308	0.184769	0.250428	0.152161	0.13036	0.040308	0.13036	0.108491
0.037308	0.190394	0.100342	0.00000	0.250428	0.250428	0.100342	0.13036	0.070325	-0.019726	0.190978	0.010291	0.100342	0.070325	0.250428	0.010291	0.040308	0.280445	0.13036	-0.019726	0.220411	0.070325	0.220411	0.070325	-0.049743	0.13036	0.190394	0.070325	0.250428	0.054337	0.040308	0.040308	0.160377	-0.019726	0.13036	-0.049743	0.160377	0.100342	0.100342	0.190394	-0.049743	0.100342	0.220411	-0.083664	0.220411	-0.049743	0.220411	0.070325	0.100342	-0.007505	0.070325	0.220411	0.190394	0.220411	0.190394	0.250428	0.040308	-0.019726	0.100342	0.220411	0.13036	0.204569	0.040308	0.100342	0.021729	0.160377	0.152161	0.190394	0.100342	0.250428	0.108491
0.27238	0.100342	0.220411	0.250428	0.00000	0.040308	0.220411	0.160377	0.070325	0.190394	0.190978	0.040308	0.100342	0.190394	0.160377	0.160377	0.250428	0.250428	0.190394	0.070325	0.190394	0.100342	0.100342	0.070325	0.100342	0.010291	0.250428	0.100342	0.250428	0.184769	0.070325	0.160377	0.250428	0.160377	0.250428	-0.019726	0.190394	0.13036	-0.109778	0.160377	0.040308	0.13036	0.190394	0.236595	0.220411	0.220411	0.13036	0.040308	0.100342	0.058161	0.250428	0.13036	0.010291	0.070325	0.070325	-0.019726	0.250428	0.13036	0.040308	0.100342	0.13036	0.300647	0.100342	0.010291	0.119553	0.040308	0.119553	0.13036	0.13036	0.160377	0.204569
0.305962	0.34048	0.34048	0.250428	0.040308	0.00000	0.34048	-0.139795	0.13036	0.190394	0.353561	0.13036	0.13036	0.160377	0.250428	0.070325	0.280445	0.190394	0.250428	0.100342	0.310462	0.13036	0.280445	0.190394	0.310462	0.100342	0.280445	0.13036	0.190394	0.249986	0.160377	0.280445	0.190394	0.070325	0.100342	-0.019726	0.310462	0.13036	-0.049743	0.220411	0.070325	0.160377	0.070325	0.204569	0.190394	0.280445	0.280445	0.13036	0.160377	0.15666	0.250428	0.310462	0.100342	0.160377	0.100342	0.160377	0.13036	0.13036	0.13036	0.280445	0.220411	0.076465	0.010291	0.040308	0.119553	0.190394	0.152161	0.190394	0.13036	0.220411	0.108491
0.138053	0.160377	-0.5	0.100342	0.220411	0.34048	0.00000	0.220411	0.190394	0.250428	0.394207	0.010291	0.100342	0.250428	0.100342	0.250428	0.190394	0.280445	0.160377	0.010291	0.070325	0.34048	0.070325	0.010291	0.010291	0.160377	0.250428	0.13036	0.250428	0.184769	0.160377	0.13036	0.280445	0.13036	0.100342	0.100342	0.190394	0.100342	0.220411	0.310462	0.100342	0.250428	0.220411	0.172543	0.160377	0.070325	0.160377	0.13036	0.100342	0.189493	0.100342	0.100342	0.160377	0.280445	0.100342	0.13036	0.13036	0.190394	0.070325	-0.019726	0.010291	0.204569	0.190394	0.040308	0.184769	0.250428	0.152161	0.13036	0.040308	0.13036	0.108491
0.07089	0.250428	0.220411	0.13036	0.160377	-0.139795	0.220411	0.00000	0.040308	0.13036	0.27227	0.13036	0.220411	0.190394	0.280445	-0.019726	0.13036	0.100342	0.13036	0.13036	0.250428	0.100342	0.220411	0.220411	0.220411	0.190394	0.220411	0.13036	0.160377	0.152161	0.070325	0.100342	0.310462	0.040308	0.100342	0.010291	0.250428	0.190394	0.100342	0.250428	0.040308	0.100342	0.100342	0.140517	0.13036	0.160377	0.220411	0.13036	0.13036	0.058161	0.190394	0.280445	0.190394	0.070325	0.13036	0.310462	-0.019726	-0.019726	0.100342	0.280445	0.220411	-0.051638	0.040308	0.040308	0.086945	0.190394	0.152161	0.070325	-0.049743	0.190394	0.076465
0.27238	0.190394	0.190394	0.070325	0.070325	0.13036	0.190394	0.040308	0.00000	0.220411	0.190978	0.13036	0.160377	0.13036	0.250428	0.13036	0.250428	0.220411	0.220411	-0.049743	0.100342	0.220411	0.010291	0.070325	0.13036	-0.07976	0.100342	0.160377	0.190394	0.34781	0.190394	0.250428	0.160377	0.070325	0.070325	0.100342	0.13036	0.100342	0.040308	0.190394	0.040308	0.280445	0.13036	-0.019612	0.250428	0.190394	0.13036	0.13036	0.040308	0.189493	0.100342	0.100342	0.040308	0.280445	0.160377	0.010291	0.190394	0.13036	0.13036	0.220411	0.010291	0.04444	-0.049743	-0.019726	0.184769	0.010291	0.119553	0.100342	0.220411	0.190394	0.140517
0.104471	-0.049743	0.250428	-0.019726	0.190394	0.190394	0.250428	0.13036	0.220411	0.00000	0.069041	0.070325	-0.019726	0.13036	0.160377	-0.169812	0.010291	0.220411	0.13036	-0.019726	0.220411	0.010291	0.100342	0.040308	0.13036	0.160377	0.13036	0.100342	0.190394	0.021729	0.070325	0.070325	0.160377	0.160377	0.160377	0.13036	0.100342	0.100342	0.13036	0.040308	0.160377	0.13036	0.220411	0.012414	0.13036	0.070325	0.100342	0.13036	0.190394	-0.007505	0.13036	0.160377	0.160377	0.070325	0.160377	0.160377	0.040308	0.040308	0.13036	0.160377	0.310462	0.236595	0.190394	0.100342	0.021729	0.070325	0.086945	0.100342	0.13036	0.190394	0.108491
