0.00	85.892399	0.00	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	0.00	0.00	85.892399	85.892399	0.00	85.892399	4709.287196	4709.287196	4709.287196	0.00	4704.150781	4704.150781	4709.287196	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2309.638262	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677
85.892399	0.00	85.892399	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	0.00	0.00	0.00	85.892399	85.892399	0.00	0.00	85.892399	0.00	4791.371268	4791.371268	4791.371268	85.892399	4786.420806	4786.420806	4791.371268	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2381.665021	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165
0.00	85.892399	0.00	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	0.00	0.00	85.892399	85.892399	0.00	85.892399	4709.287196	4709.287196	4709.287196	0.00	4704.150781	4704.150781	4709.287196	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2309.638262	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677
85.892399	0.00	85.892399	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	0.00	0.00	0.00	85.892399	85.892399	0.00	0.00	85.892399	0.00	4791.371268	4791.371268	4791.371268	85.892399	4786.420806	4786.420806	4791.371268	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2381.665021	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165
85.892399	0.00	85.892399	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	0.00	0.00	0.00	85.892399	85.892399	0.00	0.00	85.892399	0.00	4791.371268	4791.371268	4791.371268	85.892399	4786.420806	4786.420806	4791.371268	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2381.665021	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165
85.892399	0.00	85.892399	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	0.00	0.00	0.00	85.892399	85.892399	0.00	0.00	85.892399	0.00	4791.371268	4791.371268	4791.371268	85.892399	4786.420806	4786.420806	4791.371268	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2381.665021	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2405.434165	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165	2405.434165	2381.665021	2381.665021	2405.434165	2405.434165	2405.434165
0.00	85.892399	0.00	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	0.00	0.00	85.892399	85.892399	0.00	85.892399	4709.287196	4709.287196	4709.287196	0.00	4704.150781	4704.150781	4709.287196	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2309.638262	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677
0.00	85.892399	0.00	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	0.00	0.00	85.892399	85.892399	0.00	85.892399	4709.287196	4709.287196	4709.287196	0.00	4704.150781	4704.150781	4709.287196	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2309.638262	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677
0.00	85.892399	0.00	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	0.00	0.00	85.892399	85.892399	0.00	85.892399	4709.287196	4709.287196	4709.287196	0.00	4704.150781	4704.150781	4709.287196	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2309.638262	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677
0.00	85.892399	0.00	85.892399	85.892399	85.892399	0.00	0.00	0.00	0.00	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	85.892399	0.00	0.00	85.892399	85.892399	0.00	85.892399	4709.287196	4709.287196	4709.287196	0.00	4704.150781	4704.150781	4709.287196	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2309.638262	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2334.499677	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677	2334.499677	2309.638262	2309.638262	2334.499677	2334.499677	2334.499677
