0.00000	0.05503	-0.083727	0.05503	0.082782	-0.083727	0.166037	-0.028224	-0.028224	-0.055976	-0.000473	-0.055976	-0.000473	-0.000473	0.027279	0.05503	-0.055976	-0.083727	0.027279	-0.083727	0.05503	-0.028224	-0.028224	0.027279	0.027279	0.082782	-0.000473	0.138285	0.05503	-0.000473	0.082782	0.05503	0.100558	0.082782	0.110533	0.05503	-0.000473	-0.000473	0.05503	0.110533	-0.079609	-0.028224	0.05503
0.05503	0.00000	-0.055976	0.082782	-0.028224	0.05503	0.110533	-0.028224	-0.028224	-0.028224	0.082782	0.138285	-0.028224	-0.028224	0.110533	0.05503	0.110533	0.082782	0.05503	0.138285	0.138285	0.082782	0.027279	0.027279	0.138285	0.05503	-0.083727	0.193788	-0.000473	-0.028224	-0.055976	-0.000473	-0.079609	-0.028224	0.082782	-0.000473	0.110533	-0.028224	0.166037	-0.000473	0.040502	0.027279	0.082782
-0.083727	-0.055976	0.00000	0.05503	-0.000473	0.05503	0.22154	0.027279	-0.083727	0.110533	0.166037	0.110533	0.027279	0.027279	0.138285	0.110533	0.027279	0.027279	0.138285	0.138285	0.082782	0.05503	0.05503	0.110533	0.110533	0.110533	-0.028224	0.22154	0.05503	0.05503	0.05503	0.082782	-0.049582	-0.000473	-0.000473	0.082782	0.082782	-0.000473	0.082782	0.110533	-0.019554	-0.028224	0.166037
0.05503	0.082782	0.05503	0.00000	0.166037	0.138285	0.110533	0.027279	0.138285	0.110533	0.082782	0.110533	0.193788	0.193788	0.110533	0.166037	0.05503	-0.000473	0.166037	0.22154	0.166037	0.110533	0.082782	0.110533	0.110533	0.110533	0.110533	0.193788	0.138285	0.05503	0.193788	0.05503	0.160614	0.138285	0.082782	0.193788	0.027279	-0.000473	0.110533	0.027279	0.130586	0.05503	0.110533
0.082782	-0.028224	-0.000473	0.166037	0.00000	-0.000473	0.110533	0.05503	0.027279	0.027279	0.193788	0.110533	-0.055976	-0.055976	0.082782	0.082782	0.166037	0.082782	0.110533	0.05503	0.166037	0.082782	0.05503	0.05503	0.110533	-0.055976	-0.000473	0.138285	0.05503	-0.028224	-0.028224	0.027279	-0.049582	-0.055976	0.082782	0.027279	-0.028224	0.082782	-0.000473	-0.055976	-0.049582	-0.000473	0.05503
-0.083727	0.05503	0.05503	0.138285	-0.000473	0.00000	0.05503	-0.028224	-0.028224	-0.083727	0.05503	-0.055976	-0.055976	-0.055976	-0.000473	-0.000473	0.110533	0.082782	0.027279	-0.000473	0.027279	-0.13923	0.110533	-0.111479	0.027279	0.05503	0.027279	0.249291	0.110533	-0.055976	0.027279	0.138285	0.07053	-0.028224	0.138285	-0.028224	0.05503	-0.055976	0.027279	-0.055976	0.010474	-0.083727	0.027279
0.166037	0.110533	0.22154	0.110533	0.110533	0.05503	0.00000	0.082782	0.110533	0.082782	0.249291	0.082782	-0.000473	-0.000473	0.138285	0.05503	0.082782	0.05503	0.05503	0.05503	0.193788	0.05503	0.082782	0.22154	0.110533	0.166037	0.082782	0.110533	0.138285	-0.000473	0.138285	0.249291	0.100558	0.138285	0.166037	0.22154	0.110533	0.166037	0.166037	-0.028224	0.160614	0.082782	0.249291
-0.028224	-0.028224	0.027279	0.027279	0.05503	-0.028224	0.082782	0.00000	0.110533	-0.083727	0.027279	0.027279	-0.055976	-0.055976	0.027279	0.027279	-0.000473	-0.000473	0.082782	0.082782	0.027279	-0.000473	-0.055976	-0.055976	0.027279	0.027279	-0.000473	0.110533	0.05503	-0.000473	0.05503	-0.000473	0.010474	-0.028224	-0.111479	-0.028224	-0.055976	-0.055976	-0.000473	-0.055976	0.07053	-0.000473	0.05503
-0.028224	-0.028224	-0.083727	0.138285	0.027279	-0.028224	0.110533	0.110533	0.00000	0.05503	0.05503	0.05503	-0.000473	-0.000473	-0.028224	0.05503	-0.028224	0.082782	0.05503	0.027279	0.138285	0.027279	-0.028224	0.027279	0.110533	0.027279	0.082782	0.22154	0.082782	0.027279	-0.000473	0.110533	0.07053	0.05503	0.138285	-0.000473	0.082782	-0.055976	0.05503	0.05503	0.040502	-0.028224	0.110533
-0.055976	-0.028224	0.110533	0.110533	0.027279	-0.083727	0.082782	-0.083727	0.05503	0.00000	-0.055976	0.05503	-0.055976	-0.055976	-0.028224	0.05503	0.082782	0.027279	-0.028224	-0.083727	0.138285	0.027279	-0.028224	-0.083727	0.082782	0.05503	-0.000473	0.05503	-0.000473	-0.028224	0.05503	-0.000473	-0.019554	-0.000473	0.166037	-0.055976	0.05503	-0.083727	0.082782	-0.055976	0.040502	-0.083727	-0.000473
-0.000473	0.082782	0.166037	0.082782	0.193788	0.05503	0.249291	0.027279	0.05503	-0.055976	0.00000	0.110533	0.05503	0.05503	0.05503	0.193788	-0.028224	0.166037	-0.055976	0.082782	0.249291	0.05503	-0.055976	-0.028224	0.166037	0.166037	0.193788	0.22154	0.166037	0.138285	0.027279	0.166037	0.130586	0.027279	0.193788	-0.055976	0.166037	0.027279	0.166037	0.138285	0.07053	0.082782	-0.028224
-0.055976	0.138285	0.110533	0.110533	0.110533	-0.055976	0.082782	0.027279	0.05503	0.05503	0.110533	0.00000	-0.000473	-0.000473	0.138285	0.082782	-0.055976	0.027279	0.110533	-0.000473	0.05503	-0.055976	0.027279	0.05503	0.110533	0.138285	-0.000473	0.22154	0.027279	-0.028224	0.027279	0.110533	0.130586	0.082782	0.110533	0.110533	0.110533	-0.055976	0.138285	0.027279	0.07053	0.110533	0.166037
-0.000473	-0.028224	0.027279	0.193788	-0.055976	-0.055976	-0.000473	-0.055976	-0.000473	-0.055976	0.05503	-0.000473	0.00000	-0.5	0.110533	0.05503	0.05503	-0.000473	0.05503	-0.028224	0.110533	0.05503	-0.055976	0.027279	0.138285	0.05503	0.05503	0.138285	0.05503	-0.000473	-0.000473	0.082782	0.100558	-0.000473	0.082782	-0.028224	0.082782	-0.000473	0.05503	-0.111479	0.07053	-0.111479	0.05503
-0.000473	-0.028224	0.027279	0.193788	-0.055976	-0.055976	-0.000473	-0.055976	-0.000473	-0.055976	0.05503	-0.000473	-0.5	0.00000	0.110533	0.05503	0.05503	-0.000473	0.05503	-0.028224	0.110533	0.05503	-0.055976	0.027279	0.138285	0.05503	0.05503	0.138285	0.05503	-0.000473	-0.000473	0.082782	0.100558	-0.000473	0.082782	-0.028224	0.082782	-0.000473	0.05503	-0.111479	0.07053	-0.111479	0.05503
0.027279	0.110533	0.138285	0.110533	0.082782	-0.000473	0.138285	0.027279	-0.028224	-0.028224	0.05503	0.138285	0.110533	0.110533	0.00000	-0.028224	0.082782	-0.055976	-0.028224	0.027279	0.027279	0.027279	0.05503	-0.028224	-0.111479	0.05503	0.138285	0.110533	0.05503	0.110533	0.05503	0.082782	0.160614	-0.028224	0.082782	0.027279	-0.055976	0.05503	-0.000473	0.05503	-0.019554	0.082782	0.027279
0.05503	0.05503	0.110533	0.166037	0.082782	-0.000473	0.05503	0.027279	0.05503	0.05503	0.193788	0.082782	0.05503	0.05503	-0.028224	0.00000	-0.000473	0.027279	0.082782	-0.028224	-0.028224	-0.028224	0.193788	-0.028224	-0.055976	0.027279	0.082782	0.082782	0.082782	-0.111479	0.166037	0.166037	-0.019554	0.05503	0.05503	0.110533	0.05503	0.110533	0.05503	0.082782	-0.019554	0.110533	0.193788
-0.055976	0.110533	0.027279	0.05503	0.166037	0.110533	0.082782	-0.000473	-0.028224	0.082782	-0.028224	-0.055976	0.05503	0.05503	0.082782	-0.000473	0.00000	-0.000473	0.05503	0.027279	0.110533	-0.028224	-0.111479	-0.055976	0.05503	0.05503	0.05503	0.138285	0.027279	0.027279	-0.000473	0.05503	-0.019554	0.027279	-0.028224	-0.000473	0.027279	-0.111479	0.082782	0.110533	-0.049582	-0.000473	0.110533
-0.083727	0.082782	0.027279	-0.000473	0.082782	0.082782	0.05503	-0.000473	0.082782	0.027279	0.166037	0.027279	-0.000473	-0.000473	-0.055976	0.027279	-0.000473	0.00000	0.082782	0.082782	-0.055976	0.082782	-0.055976	0.082782	-0.055976	0.027279	0.05503	0.027279	0.05503	0.082782	0.110533	-0.000473	0.100558	0.110533	-0.000473	0.138285	-0.055976	0.027279	0.05503	0.027279	-0.199721	0.05503	0.082782
0.027279	0.05503	0.138285	0.166037	0.110533	0.027279	0.05503	0.082782	0.05503	-0.028224	-0.055976	0.110533	0.05503	0.05503	-0.028224	0.082782	0.05503	0.082782	0.00000	0.027279	0.138285	-0.000473	0.05503	-0.028224	0.05503	0.05503	0.138285	0.22154	0.110533	0.138285	0.027279	0.110533	0.130586	0.027279	0.082782	-0.028224	0.05503	0.027279	0.110533	0.082782	0.040502	0.027279	-0.028224
